"id";"text"
"1002282669718364160";"RT @bodil: I can hardly believe it, but I just got a GDPR email from a recruitment agency saying they'll erase my details if I don't opt in…"
"1002282483159744512";"The ""Download your data"" tools from @twitter @snapchat @Instagram and @Facebook are bullshit. They show you your pu… https://t.co/FZEg7ozGPw"
"1002282461257138177";"@ChaseRoss @cstross @YouTube @TeamYouTube Erm is this automated discrimination a breach of GDPR?"
"1002282424116699136";"RT @eye_business: GDPR…Be Aware Of Security Systems https://t.co/cqyY92F9N8 via @business_eye"
"1002282386195992576";"Why GDPR will Make Machine Learning not so legal https://t.co/KBVFvOrlG5 #DataScience #BigData"
"1002282349508382721";"Read our report to learn how Canadian businesses are preparing for #GDPR legislation.
https://t.co/8ohGddc2tJ via @DeloitteCanada"
"1002282341736345600";"GDPR: Data protection overhaul hits small businesses https://t.co/BMeTIQrCG1"
"1002282335881039874";"RT @Fronetics: From #Facebook to #GDPR, May has been a busy month in the #SocialMedia world. This is what you need… https://t.co/UOpAnxrcrZ"
"1002282291396272129";"@myweddingdotcom Hi please can you at least respond regarding the UK website..even if it's not the news we want to… https://t.co/OC7E8Ju8Cm"
"1002282257623764994";"On day one of the new European Union General Data Protection Regulation, the non-profit group Privacy International… https://t.co/Az2yGpLpLa"
"1002282240720691202";"RT @nt_rendering: Negotiated updated Terms of Agreement with myself. Brain will flush memory each end of week. Heart-Brain syndicate agreed…"
"1002282237575000068";"@virginmedia Your response is so typical ""Virgin Media£ bullsh*t, making excuses for your company rather than deali… https://t.co/Dwz1qqaEE9"
"1002282231455334400";"People-based marketing will be the highest quality form of advertising, and #GDPR validates that, Merkle's Mac Dela… https://t.co/PfF3oxmGS4"
"1002282228007698432";"That GDPR data malarkey the EU forced on everyone...

Brussels says new GDPR law DOESN’T apply to EU - after 'embar… https://t.co/fztRX451pP"
"1002282186362490880";"RT @ddbaines: Demystifying GDPR:  Separating fact from fiction https://t.co/5uONbxABI2 via @VentureBeat"
"1002282104313581568";"Not an overstatement — The EU's New Copyright Proposal Will Be A Complete And Utter Disaster For The Internet https://t.co/jHK1QY0sgN"
"1002282100270170112";"In line with new GDPR which went live last week we have updated our privacy policy, you can read it anytime via thi… https://t.co/QEAn8G4MlL"
"1002282053600141312";"RT @AIDataScientist: The Human Factor: The Weakest Link in Data Protection

#infographics #infosec
#CyberSecurity #legaltech #databreach #F…"
"1002282046469918720";"GDPR readiness training...

https://t.co/wvkKCDINgP"
"1002282014974926850";"Brussels says new GDPR law DOESN’T apply to EU - after 'embarrassing' leak on website: https://t.co/ypw20zD1ML qua @YouTube"
"1002282005294444544";"So the whole #GDPR thing, i’m still getting random emails <ed><U+00A0><U+00BD><ed><U+00B9><U+0084> about as over hyped as the millennium bug"
"1002282003339689984";"#GDPR is important for #PWD to control their own data #a11y https://t.co/QlwgXJbBVV"
"1002281943709437954";"Apple blocks iOS updates of messaging app Telegram; Android, Windows unaffected [updated] https://t.co/qBiBF3PY2R v… https://t.co/FQJnP2khgB"
"1002281931457859584";"RT @_FarooqUmar: #GDPR and #Blockchain: Is the New EU Data Protection Regulation a Threat or an Incentive?… https://t.co/5vCWwrukNu"
"1002281908951187456";"@SpireSec This story notes that @HiltonHotels was fined $700K; but under #GDPR would be $420M. In some ways, the di… https://t.co/ALpiRF7Hrc"
"1002281838117900296";"After GDPR, here come the Unintended Consequences - MarTech Today https://t.co/jgX2ySngTW"
"1002281834938535937";"RT @mikko: Typical reactions from EU:
* That’s not what the regulation was supposed to cause
* Good riddance
* Services like Unrollme are a…"
"1002281832623337473";"""the EU's new copyright reform proposal is set to be voted on next month and it will truly be disastrous to the int… https://t.co/wSBEF32rwm"
"1002281821789401089";"PowerShell Cmdlets for PowerApps and Flow creators and administrators ~ Denise Moran ~ https://t.co/GuO4Zb4jn9 ~ Lo… https://t.co/kytmKjV4pi"
"1002281816324222976";"RT @TeXtip: Even fonts have GDPR issues.
https://t.co/Vrl3vpuRpZ"
"1002281812637315073";"RT @sadoperator: our entire GDPR compliance strategy is to send an email about our updated privacy policy."
"1002281812545212419";"RT @FloraThompsonPA: Another day, another GDPR drama where court reporting is concerned. Anyone else finding this? The new law does not pre…"
"1002281805595205633";"RT @antoniogm: Hahahahaha...

Google's share of ad spend jumps as GDPR kicks in.

Called it: Europe will only be even more colonized and de…"
"1002281794459394049";"Ok @ParkJockeyUK if you wanna ignore me for two days, AFTER you’ve breached mine and someone else’s data together,… https://t.co/Lp7HaxPjOM"
"1002281785332502529";"When GDPR kicks in #DTAwards #Unruly https://t.co/J4laIh11x5"
"1002281781041815552";"RT @erishabh: This is hilarious! @Spotify has a I &lt;3 GDPR playlist!

The track names are amazing!

https://t.co/ViuzTaHQ6H https://t.co/1zi…"
"1002281760040849408";"RT @jeremiahbartlet: Still have GDPR questions? This article explains GDPR rules &amp; regulations in simple, understandable language. https://…"
"1002281717577715712";"RT @j0nathandavis: Sent out May's Booms and Busts Report. Want to receive it?  It's free. Send email to jdavisATjonathandaviswmDOTcom Never…"
"1002281713895174151";"@garyvee Are you GDPR compliant ? :)"
"1002281703522619392";"RT @TamaraMcCleary: Employee attitude is as important as #technology when securing data https://t.co/cpWtPMzl3A #BigData #cybersecurity #GD…"
"1002281657343332353";"Guidelines 2/2018 on derogations of Article 49 under Regulation 2016/679 https://t.co/qQAa8zzMcD #edpb #GDPR"
"1002281651550990336";"RT @wexfordultrasnd: Wexford ultrasound is proud to be GDPR compliant. All patient data is stored securely and shared only with patient’s c…"
"1002281633758691329";"RT @gdprpeace: Time to stop arguing about helmets and start building safe infrastructure https://t.co/d42qCdVpOu https://t.co/gZEM8iD1DB"
"1002281599516532736";".@academia is the new @LinkedIn - their emails are 99% spammy bait-and-switch attempts at upselling you to paid ser… https://t.co/juG8tNKzX2"
"1002281579484413952";"GDPR 2018 Regulation Vs PECR 2003 Regulation - Sending emails to determine whether people want to receive marketing… https://t.co/wld0hWH7G4"
"1002281551298813953";"Day 6 of new #GDPR rules in action... Unsuprising amount of fucks given to my preferences from companies in my inbox."
"1002281545200259077";"@AccorHotelsNews @Accorhotels @AccorHotelsUKME Please explain why after #GDPR has been introduced, you are still sp… https://t.co/QsLHNR4p21"
"1002281532617306112";"@virginmedia I know #GDPR rules... when I remove my consent you need to remove my details from your systems.... IT… https://t.co/gelMUdlefW"
"1002281495350755328";"Very interesting to hear how GDPR may affect regulators in BC and how recent case law points to the recognition of… https://t.co/PytRAI2iUJ"
"1002281419979227136";"In case you were confused about #GDPR, @Spotify has you covered: https://t.co/AIMZW9ioO3"
"1002281407027273728";"RT @couchbase: #GDPR is now a matter of months away. Vendors of all shapes &amp; sizes are ramping up their GDPR scare stories (e.g. the potent…"
"1002281400303669253";"GDPR mentioned in “IP in China” panel.
Drink.
#IPInstitute18"
"1002281374559145989";"RT @dino_vabec: After UN and NATO, banks are adopting #IOTA's distributed ledger tech as well. Sooner or later, the whole world will run on…"
"1002281372914987008";"Demystifying GDPR:  Separating fact from fiction https://t.co/5uONbxABI2 via @VentureBeat"
"1002281320993746945";"RT @MikeNelson: “How GDPR Kills The Innovation Economy” by @johnbattelle https://t.co/HOb4NhsyXe #privacy #GoodIntentionsUnintendedConseque…"
"1002281309966761984";"#Belfasthour, #DYK that Last year, 46% of UK business had at least 1 data breach or attack. 

To help, we have prov… https://t.co/m7t0hPsyYu"
"1002281279570825217";"RT @africunia: The new European General Data Protection Regulation (GDPR) offers an increased level of privacy protection and becomes effec…"
"1002281277725298691";"RT @AccountancySME: #SME Update with @IFAC_SMP: #Brazil #digitalisation of #tax system impact on #SMEs accountants, @EU_Commission  SME lis…"
"1002281265633079296";"@BritishGasHelp @David_J_Harding Another GDPR breach? You seem to be making a habit of this British Gas."
"1002281213850275840";"if nothing else, GDPR has given us a few laughs https://t.co/pdIiNNKuF7"
"1002281212076085250";"Brussels says new GDPR law DOESN’T apply to EU - after 'embarrassing' leak on website via /r/privacy https://t.co/NBcuHxZVad"
"1002281169042526209";"Facebook and Google slammed, accused of breaking new GDPR data privacy law

https://t.co/gnUzqIjVNO"
"1002281113279258625";"Hey @ModCloth I just received an email telling me my order was delivered but I haven't ordered anything from you. I… https://t.co/ovDzHrBvzE"
"1002281098381062144";"RT @USCyberMag: A Brief Rundown of #GDPR [#Infographic] #MI #ML #AI #IoT #Marketing #DataScience #Startup #Fintech #DL #BigData #Tech #Tech…"
"1002281096942444544";"Let the sweet terms of #GDPR put you sleep, narrated by BBC’s Peter Jefferson. Listen via https://t.co/ybdhB5HD1m https://t.co/fO7IXVFkHm"
"1002281094673203201";"Must read article from @Gartner_inc research director Lydia Clougherty Jones - How #GDPR is an opportunity to creat… https://t.co/r7xIEZg66y"
"1002281094413156352";"RT @ganttnz: Some back up tech run afoul of GDPR. When complying with a 'delete my data request' cannot be done to the backup, so IT has to…"
"1002281089879199745";"GDPR compliance and Blockchain https://t.co/ODgjIFFDXL [@TechRadar]"
"1002281083852021762";"GDPR got me stuck working on this damn cookie control script for compliance...it's like Prince's ""Pussy Control"" --… https://t.co/LSIbPd67AH"
"1002281075580768257";"RT @PickardJE: “It’s more than highly unusual. It’s unprecedented to have gone after so many US allies and trading partners, alienating the…"
"1002281073122988032";"These five facts look at the state of #data privacy laws around the world: https://t.co/dGxYPSm3ye"
"1002281072980381696";"French group files GDPR complaints against Facebook, Google, Apple, Amazon, LinkedIn https://t.co/ZeObnvJb2d via @martech_today"
"1002281059831214080";"RT @aquigley: Well #GDPR is the gift that keeps giving @lilianedwards @tnhh #loveGDPR https://t.co/LT7V7GHngg"
"1002281053413834755";"RT @BrantrixCom: Three strategies for dealing with post-GDPR disruption to digital marketing - https://t.co/CN5IhiH8OG #seo"
"1002281021180665857";"RT @Keystoneideas: In the last few weeks, you may have noticed a new kind of email becoming dominant in your inbox: #PrivacyPolicy updates.…"
"1002280994882416640";"We’re almost a week into GDPR. So, have you had a DSAR?"
"1002280986628055040";"RT @pymnts: .@karenmpd on how #GDPR could end up harming the very consumers EU regulators want to protect: https://t.co/SCAS8hT3YK"
"1002280947616768001";"RT @DPCIreland: Does your organisation need to register a DPO with @DPCIreland? DPO Notification Forms are now online. Simply fill out the…"
"1002280890657992704";"Asia and Australia Edition: North Korea, Amazon, World Cup: Your Friday Briefing https://t.co/t76JSw13FP https://t.co/8nE8l2AQji"
"1002280887122309122";"RT @PerspectiveIX: #GDPR and <ed><U+00A0><U+00BC><ed><U+00B7><U+00AA><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA>  effect…
Thank you anyway, @ProductHunt! https://t.co/8VHCalE2k6"
"1002280869195911168";"@UtilitaEnergy looking at your twitter replies this seems to be what you do! We block the number but then you use a… https://t.co/Y87AG5Or7b"
"1002280862564564992";"Some back up tech run afoul of GDPR. When complying with a 'delete my data request' cannot be done to the backup, s… https://t.co/0GrDgCjiVE"
"1002280861193199616";"RT @Theme_Fusion: Updated to Avada 5.5.2 yet? GDPR ready? Keep your website maintained &amp; updated, incl. 3rd party plugins &amp; apply the Avada…"
"1002280844600528903";"RT @BCPlatforms: The General Data Protection Regulation (#GDPR) has gone into effect. BC Platforms is battle-hardened and ready with &gt; 20 y…"
"1002280819665375237";"Well #GDPR is the gift that keeps giving @lilianedwards @tnhh #loveGDPR https://t.co/LT7V7GHngg"
"1002280816779644930";"RT @NewStarNetwrks: Too much GDPR? #GDPROverLoad https://t.co/dWrx6Mvb62"
"1002280784634531846";"Just when I thought I'd seen the last GDPR..."
"1002280774769500161";"RT @TR_AFRICA: Technology makes collecting data easier than ever, but the Organisation for Economic Cooperation and Development's tax chief…"
"1002280759347073024";"@bodil Yeah, I'm hoping to buy a house with blackmail money from not grassing up careless recruiters to the GDPR man"
"1002280756633309184";"@fieldsofmindedu In Wales we have very clear guidance from the govt on how many years to keep such data, often it's… https://t.co/qn6AD2mE8s"
"1002280745715556355";"RT @CharleneGuy: This will take less time than it takes to sort out your #GDPR emails yet is one of the most poignant and thought provoking…"
"1002280702317092866";"100% GDPR compliant #DTAwards #AudienceStore https://t.co/DxG4zHIsOx"
"1002280696663166979";"Genuinely was so buzzing when I got an email about Jezza Kyle tickets BUT NO it turns out it’s just about the blood… https://t.co/45Dmkisqmv"
"1002280685611175943";"RT @linuxjournal: A Brand Advertising Restoration Project by @dsearls Tell us if you want non-tracking based ads that are relevant to you a…"
"1002280676824055808";"RT @erasureinfo: As today is GDPR day we wanted to remind you of your rights... https://t.co/D4Z9OXVRHY"
"1002280668183842818";"RT @robtecsolutions: Delighted to be delivering tonight's session on #GDPR for @LEOLouth in @CreativeSparkie 
#louthchat https://t.co/m4ZJu…"
"1002280666850095104";"RT @FinTechInsiders: If you are still getting to grips with #GDPR you need <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> to <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> watch <ed><U+00A0><U+00BD><ed><U+00B1><U+008F>  this <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> https://t.co/4Es3DIIG4w <ed><U+00A0><U+00BD><ed><U+00B1><U+0080> 
@jmlw1 @petrit…"
